radius  u   sigma_rr   sigma_tt   sigma_zz  eps_rr   eps_tt   eps_zz  eps_p_rr   eps_p_tt   eps_p_zz
3.8128  3.21886e-05   0.000522438   0.0177186   0.00364821   -1.87547e-06   8.44225e-06   0   -8.47033e-22   0   -8.47033e-22
3.81085  3.21923e-05   0.000513643   0.0177274   0.00364822   -1.88074e-06   8.44753e-06   0   -8.47033e-22   -1.69407e-21   -8.47033e-22
3.8089  3.2196e-05   0.000504835   0.0177363   0.00364822   -1.88603e-06   8.45282e-06   0   -6.35275e-22   0   -4.23516e-22
3.80695  3.21996e-05   0.000496013   0.0177451   0.00364822   -1.89132e-06   8.45812e-06   0   -4.23516e-22   0   -4.23516e-22
3.805  3.22033e-05   0.000487178   0.0177539   0.00364822   -1.89663e-06   8.46342e-06   0   -1.27055e-21   -1.69407e-21   -1.27055e-21
3.80305  3.2207e-05   0.000478329   0.0177628   0.00364822   -1.90194e-06   8.46874e-06   0   -2.11758e-22   0   -4.23516e-22
3.8011  3.22107e-05   0.000469467   0.0177717   0.00364822   -1.90725e-06   8.47406e-06   0   -6.35275e-22   0   -4.23516e-22
3.79915  3.22145e-05   0.00046059   0.0177805   0.00364823   -1.91258e-06   8.47939e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.7972  3.22182e-05   0.000451701   0.0177894   0.00364823   -1.91792e-06   8.48473e-06   0   -8.47033e-22   -1.69407e-21   -8.47033e-22
3.79525  3.22219e-05   0.000442797   0.0177984   0.00364823   -1.92326e-06   8.49007e-06   0   -8.47033e-22   1.69407e-21   -8.47033e-22
3.7933  3.22257e-05   0.00043388   0.0178073   0.00364823   -1.92861e-06   8.49543e-06   0   -8.47033e-22   0   -8.47033e-22
3.79135  3.22295e-05   0.000424949   0.0178162   0.00364823   -1.93397e-06   8.50079e-06   0   -8.47033e-22   1.69407e-21   -8.47033e-22
3.7894  3.22332e-05   0.000416004   0.0178252   0.00364823   -1.93934e-06   8.50616e-06   0   -4.23516e-22   0   -4.23516e-22
3.78745  3.2237e-05   0.000407045   0.0178341   0.00364824   -1.94471e-06   8.51154e-06   0   -8.47033e-22   0   -4.23516e-22
3.7855  3.22408e-05   0.000398073   0.0178431   0.00364824   -1.9501e-06   8.51693e-06   0   -4.23516e-22   0   -4.23516e-22
3.78355  3.22446e-05   0.000389086   0.0178521   0.00364824   -1.95549e-06   8.52232e-06   0   -4.23516e-22   -1.69407e-21   -4.23516e-22
3.7816  3.22485e-05   0.000380086   0.0178611   0.00364824   -1.96089e-06   8.52773e-06   0   -8.47033e-22   0   -8.47033e-22
3.77965  3.22523e-05   0.000371072   0.0178701   0.00364824   -1.9663e-06   8.53314e-06   0   -8.47033e-22   1.69407e-21   -4.23516e-22
