"FailureType","Displacement:0","Displacement:1","Displacement:2","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.00020961052,-1.3772934e-17,0,-1.2175184,-0.00011795916,0,-0.00011795916,1.2218604,0,0,0,0.00086835201,-0.00073103269,-7.0775691e-08,0,-7.0775691e-08,0.00073259562,0,0,0,0,1.2722516e-19,-0,0,-0,-3.3573653e-19,0,0,0,-7.1302264e-20,1,0.18720001,0.2872,0,0
0,0.00020696892,-1.3106772e-17,0,-1.1834296,-9.148712e-05,0,-9.148712e-05,1.1931547,0,0,0,0.0019450719,-0.00071122538,-5.4892482e-08,0,-5.4892482e-08,0.00071472646,0,0,0,0,1.8252319e-19,0,0,0,-3.1751038e-19,0,0,0,-6.1417779e-20,1,0.1911,0.2911,0,0
0,0.00020439719,-1.2273541e-17,0,-1.1489339,-5.6459801e-05,0,-5.6459801e-05,1.1660762,0,0,0,0.0034286715,-0.0006914179,-3.3876109e-08,0,-3.3876109e-08,0.0006975896,0,0,0,0,2.6239836e-19,0,0,0,-2.8520324e-19,0,0,0,-5.5255348e-20,1,0.19499999,0.29499999,0,0
0,0.00020182543,-1.1440304e-17,0,-1.1144378,-2.1432217e-05,0,-2.1432217e-05,1.1389976,0,0,0,0.0049122823,-0.00067161035,-1.2859572e-08,0,-1.2859572e-08,0.00068045256,0,0,0,0,3.4227413e-19,0,0,0,-2.5289587e-19,0,0,0,-4.9092872e-20,1,0.19890001,0.29890001,0,0
0,0.0001992537,-1.0607073e-17,0,-1.079942,1.3595098e-05,0,1.3595098e-05,1.111919,0,0,0,0.0063958825,-0.00065180287,8.1568032e-09,0,8.1568032e-09,0.00066331564,0,0,0,0,4.221493e-19,0,0,0,-2.2058873e-19,0,0,0,-4.2930441e-20,1,0.20280001,0.3028,0,0
0,0.00019668195,-9.7738429e-18,0,-1.0454463,4.8622413e-05,0,4.8622413e-05,1.0848407,0,0,0,0.0078794817,-0.00063199544,2.9173179e-08,0,2.9173179e-08,0.00064617879,0,0,0,0,5.020245e-19,0,0,0,-1.882816e-19,0,0,0,-3.676801e-20,1,0.2067,0.30669999,0,0
0,0.00019411019,-8.9406056e-18,0,-1.0109502,8.3649997e-05,0,8.3649997e-05,1.0577619,0,0,0,0.0093630934,-0.00061218784,5.0189715e-08,0,5.0189715e-08,0.00062904175,0,0,0,0,5.8190026e-19,0,0,0,-1.5597421e-19,0,0,0,-3.0605534e-20,1,0.21060002,0.31060001,0,0
0,0.00019153846,-8.107375e-18,0,-0.97645444,0.00011867732,0,0.00011867732,1.0306835,0,0,0,0.010846693,-0.00059238041,7.1206088e-08,0,7.1206088e-08,0.00061190489,0,0,0,0,6.6177541e-19,0,0,0,-1.2366708e-19,0,0,0,-2.4443101e-20,1,0.21450001,0.3145,0,0
0,0.00018937362,-7.4065512e-18,0,-0.96078527,4.7325368e-05,0,4.7325368e-05,1.0042549,0,0,0,0.008694429,-0.00058168772,2.8395242e-08,0,2.8395242e-08,0.00059733808,0,0,0,0,3.2035294e-19,0,0,0,-5.9203081e-20,0,0,0,-1.8206378e-19,1,0.2184,0.3184,0,0
0,0.00018725501,-6.6912083e-18,0,-0.94322097,3.0533225e-05,0,3.0533225e-05,0.98190939,0,0,0,0.007738112,-0.00057057542,1.8319957e-08,0,1.8319957e-08,0.00058450439,0,0,0,0,2.7677008e-19,0,0,0,-3.3725915e-20,0,0,0,-1.5729813e-19,1,0.22229999,0.32229999,0,0
