"FailureType","Displacement:0","Displacement:1","Displacement:2","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","StrainPlastic:0","StrainPlastic:1","StrainPlastic:2","StrainPlastic:3","StrainPlastic:4","StrainPlastic:5","StrainPlastic:6","StrainPlastic:7","StrainPlastic:8","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0,0.00026249781,4.0638179e-17,0,-1.5013711,-0.00011591308,0,-0.00011591308,1.5131689,0,0,0,0.0023597763,-0.00090223819,-6.9547575e-08,0,-6.9547575e-08,0.00090648519,0,0,0,0,1.7063908e-19,-8.8482193e-21,0,-8.8482193e-21,2.0582223e-19,0,0,0,-3.2424994e-19,1,0.1911,0.2911,0,0
0,0.00025923533,3.2856236e-17,0,-1.4576153,-7.154484e-05,0,-7.154484e-05,1.4788218,0,0,0,0.0042416663,-0.00087711372,-4.2926658e-08,0,-4.2926658e-08,0.0008847483,0,0,0,0,1.409515e-19,-2.9689645e-21,0,-2.9689645e-21,1.3878166e-19,0,0,0,-2.6269015e-19,1,0.19499999,0.29499999,0,0
0,0.00025597285,2.507423e-17,0,-1.4138591,-2.717626e-05,0,-2.717626e-05,1.4444743,0,0,0,0.0061235707,-0.00085198908,-1.630554e-08,0,-1.630554e-08,0.00086301117,0,0,0,0,1.1126369e-19,2.9103348e-21,0,2.9103348e-21,7.174058e-20,0,0,0,-2.0112988e-19,1,0.19890001,0.29890001,0,0
0,0.00025271036,1.7292285e-17,0,-1.3701032,1.719198e-05,0,1.719198e-05,1.4101272,0,0,0,0.0080054607,-0.00082686462,1.0315376e-08,0,1.0315376e-08,0.00084127428,0,0,0,0,8.1576106e-20,8.7895897e-21,0,8.7895897e-21,4.7000031e-21,0,0,0,-1.3957008e-19,1,0.20280001,0.3028,0,0
0,0.00024944791,9.5103395e-18,0,-1.3263475,6.1560218e-05,0,6.1560218e-05,1.37578,0,0,0,0.0098873507,-0.00080174016,3.6936292e-08,0,3.6936292e-08,0.00081953738,0,0,0,0,5.1888529e-20,1.4668845e-20,0,1.4668845e-20,-6.234057e-20,0,0,0,-7.8010292e-20,1,0.2067,0.30669999,0,0
0,0.00024618543,1.7283347e-18,0,-1.2825912,0.0001059288,0,0.0001059288,1.3414325,0,0,0,0.011769256,-0.00077661552,6.3557408e-08,0,6.3557408e-08,0.00079780025,0,0,0,0,2.220072e-20,2.0548144e-20,0,2.0548144e-20,-1.2938166e-19,0,0,0,-1.6450023e-20,1,0.21060002,0.31060001,0,0
0,0.00024292295,-6.0536105e-18,0,-1.2388355,0.00015029704,0,0.00015029704,1.3070853,0,0,0,0.013651146,-0.00075149105,9.0178325e-08,0,9.0178325e-08,0.00077606336,0,0,0,0,-7.486861e-21,2.6427398e-20,0,2.6427398e-20,-1.9642223e-19,0,0,0,4.5109774e-20,1,0.21450001,0.3145,0,0
0,0.0002401766,-9.4198575e-18,0,-1.2189553,5.9850299e-05,0,5.9850299e-05,1.2735683,0,0,0,0.010920876,-0.00073792815,3.5910183e-08,0,3.5910183e-08,0.00075758557,0,0,0,0,-4.3168065e-20,1.0131516e-20,0,1.0131516e-20,2.8652417e-19,0,0,0,-1.5263258e-19,1,0.2184,0.3184,0,0
0,0.0002374889,-1.226241e-17,0,-1.196677,3.8575741e-05,0,3.8575741e-05,1.2452239,0,0,0,0.0097078569,-0.00072383281,2.3145471e-08,0,2.3145471e-08,0.00074130681,0,0,0,0,-4.4286914e-20,7.0389201e-21,0,7.0389201e-21,2.175135e-19,0,0,0,-1.430302e-19,1,0.22229999,0.32229999,0,0
0,0.00023480119,-1.5104983e-17,0,-1.1743985,1.7301021e-05,0,1.7301021e-05,1.2168792,0,0,0,0.0084948288,-0.00070973742,1.0380665e-08,0,1.0380665e-08,0.00072502793,0,0,0,0,-4.5405769e-20,3.9463002e-21,0,3.9463002e-21,1.4850234e-19,0,0,0,-1.3342776e-19,1,0.22620001,0.32620001,0,0
