Tempo	Sig Axial Desv	Tempo	Def Axial	Tempo	Def Lateral	Tempo	Def Volume
924.47754	48.051907	924.47754	0.24753775	924.47754	-0.091508813	924.47754	0.064520121
925.47754	48.031094	925.47754	0.24744554	925.47754	-0.091561273	925.47754	0.064322993
926.47754	47.976723	926.47754	0.24732137	926.47754	-0.091636933	926.47754	0.064047508
927.47754	47.946037	927.47754	0.24721089	927.47754	-0.091801807	927.47754	0.063607268
928.47754	47.926991	928.47754	0.24719624	928.47754	-0.091896065	928.47754	0.063404113
929.47754	47.901299	929.47754	0.24715653	929.47754	-0.091916479	929.47754	0.063323565
930.47754	47.862923	930.47754	0.24736814	930.47754	-0.092086688	930.47754	0.063194767
931.47754	47.834721	931.47754	0.2470752	931.47754	-0.092209116	931.47754	0.062656976
932.47754	47.798454	932.47754	0.24713448	932.47754	-0.092259087	932.47754	0.062616296
933.47754	47.770844	933.47754	0.24684665	933.47754	-0.092390373	933.47754	0.062065911
934.47754	47.749325	934.47754	0.24695219	934.47754	-0.092445478	934.47754	0.062061243
935.47754	47.756321	935.47754	0.24691536	935.47754	-0.092569023	935.47754	0.061777316
936.47754	47.707539	936.47754	0.24664693	936.47754	-0.092687048	936.47754	0.061272841
937.47754	47.68602	937.47754	0.24673128	937.47754	-0.092758328	937.47754	0.061214622
938.47754	47.659328	938.47754	0.24647175	938.47754	-0.092850327	938.47754	0.060771093
939.47754	47.685589	939.47754	0.24655916	939.47754	-0.092977934	939.47754	0.060603291
940.47754	47.625706	940.47754	0.24671525	940.47754	-0.092969127	940.47754	0.060776994
941.47754	47.607121	941.47754	0.24640942	941.47754	-0.093129583	941.47754	0.060150258
942.47754	47.600586	942.47754	0.24644938	942.47754	-0.093256615	942.47754	0.059936136
943.47754	47.557217	943.47754	0.24628668	943.47754	-0.093369804	943.47754	0.059547067
944.47754	47.553673	944.47754	0.24648291	944.47754	-0.093512066	944.47754	0.059458766
945.47754	47.525902	945.47754	0.2463056	945.47754	-0.093557179	945.47754	0.059191242
946.47754	47.512074	946.47754	0.24619286	946.47754	-0.093615375	946.47754	0.058962114
947.47754	47.497601	947.47754	0.24634054	947.47754	-0.093703553	947.47754	0.058933441
948.47754	47.464279	948.47754	0.24620382	948.47754	-0.093889639	948.47754	0.058424555
949.47754	47.485943	949.47754	0.24619542	949.47754	-0.094019383	949.47754	0.058156658
950.47754	47.414631	950.47754	0.24605194	950.47754	-0.094072729	950.47754	0.057906471
951.47754	47.431923	951.47754	0.24616781	951.47754	-0.094222479	951.47754	0.057722859
952.47754	47.374279	952.47754	0.24582699	952.47754	-0.094299428	952.47754	0.057228129
953.47754	47.389835	953.47754	0.24581623	953.47754	-0.094406918	953.47754	0.057002403
954.47754	47.362015	954.47754	0.24585707	954.47754	-0.094485432	954.47754	0.056886218
955.47754	47.358589	955.47754	0.24578832	955.47754	-0.094585665	955.47754	0.056616995
956.47754	47.321915	956.47754	0.2457944	956.47754	-0.094682842	956.47754	0.056428719
957.47754	47.280376	957.47754	0.24600196	957.47754	-0.094714016	957.47754	0.056573935
958.47754	47.307411	958.47754	0.24593183	958.47754	-0.094873972	958.47754	0.056183897
959.47754	47.238873	959.47754	0.24575898	959.47754	-0.09496668	959.47754	0.055825628
960.47754	47.259586	960.47754	0.24588498	960.47754	-0.09508118	960.47754	0.055722635
961.47754	47.252335	961.47754	0.24580964	961.47754	-0.095157601	961.47754	0.05549445
962.47754	47.257744	962.47754	0.2456519	962.47754	-0.095318668	962.47754	0.055014573
963.47754	47.254921	963.47754	0.24551854	963.47754	-0.095394611	963.47754	0.054729324
964.47754	47.217937	964.47754	0.2454167	964.47754	-0.09548001	964.47754	0.054456677
965.47754	47.200291	965.47754	0.24540867	965.47754	-0.095631242	965.47754	0.054146186
966.47754	47.192036	966.47754	0.24534328	966.47754	-0.095687434	966.47754	0.053968422
967.47754	47.17503	967.47754	0.24532828	967.47754	-0.095775604	967.47754	0.053777069
968.47754	47.149178	968.47754	0.24534419	968.47754	-0.095860332	968.47754	0.053623527
969.47754	47.147396	969.47754	0.24532774	969.47754	-0.095972292	969.47754	0.053383153
970.47754	47.125782	970.47754	0.2452558	970.47754	-0.096056312	970.47754	0.053143162
971.47754	47.115459	971.47754	0.24514136	971.47754	-0.096135043	971.47754	0.052871265
972.47754	47.114388	972.47754	0.24535972	972.47754	-0.09623345	972.47754	0.052892823
973.47754	47.065548	973.47754	0.24493052	973.47754	-0.09636528	973.47754	0.052199967
974.47754	47.044422	974.47754	0.24489735	974.47754	-0.096433781	974.47754	0.052029792
975.47754	47.03117	975.47754	0.24507576	975.47754	-0.096563324	975.47754	0.051949114
976.47754	46.999546	976.47754	0.24495402	976.47754	-0.096708119	976.47754	0.051537786
977.47754	46.99279	977.47754	0.24480079	977.47754	-0.096825793	977.47754	0.051149212
978.47754	46.994522	978.47754	0.2448587	978.47754	-0.096878022	978.47754	0.051102661
979.47754	46.949158	979.47754	0.24476312	979.47754	-0.096976049	979.47754	0.050811015
980.47754	46.924812	980.47754	0.24477737	980.47754	-0.097105592	980.47754	0.050566182
981.47754	46.882679	981.47754	0.24455234	981.47754	-0.097190581	981.47754	0.050171174
982.47754	46.904049	982.47754	0.24471535	982.47754	-0.097235575	982.47754	0.05024419
983.47754	46.901978	983.47754	0.24457283	983.47754	-0.097370505	983.47754	0.049831811
984.47754	46.855953	984.47754	0.24448556	984.47754	-0.097470656	984.47754	0.049544252
985.47754	46.824787	985.47754	0.24440184	985.47754	-0.097519651	985.47754	0.049362529
986.47754	46.846966	986.47754	0.2444225	986.47754	-0.097655043	986.47754	0.049112398
987.47754	46.833836	987.47754	0.2442234	987.47754	-0.097752407	987.47754	0.048718579
988.47754	46.790134	988.47754	0.24429473	988.47754	-0.097905561	988.47754	0.048483606
989.47754	46.781136	989.47754	0.24404012	989.47754	-0.097946554	989.47754	0.048147
990.47754	46.7505	990.47754	0.24413161	990.47754	-0.098070085	990.47754	0.047991447
991.47754	46.745125	991.47754	0.24418099	991.47754	-0.098196834	991.47754	0.047787324
992.47754	46.694141	992.47754	0.24389723	992.47754	-0.098304406	992.47754	0.047288418
993.47754	46.671444	993.47754	0.24386552	993.47754	-0.098394021	993.47754	0.04707747
994.47754	46.600491	994.47754	0.24353923	994.47754	-0.098489158	994.47754	0.046560913
995.47754	46.597885	995.47754	0.2437496	995.47754	-0.098567389	995.47754	0.046614837
996.47754	46.560726	996.47754	0.24367711	996.47754	-0.098632567	996.47754	0.046411972
997.47754	46.573906	997.47754	0.24374007	997.47754	-0.098727398	997.47754	0.046285264
998.47754	46.54567	998.47754	0.24367484	998.47754	-0.098819986	998.47754	0.04603488
999.47754	46.592949	999.47754	0.2436363	999.47754	-0.098947227	999.47754	0.045741837
1000.4775	46.547165	1000.4775	0.24356094	1000.4775	-0.099071488	1000.4775	0.045417972
1001.4775	46.564232	1001.4775	0.24351783	1001.4775	-0.099159814	1001.4775	0.045198202
1002.4775	46.493519	1002.4775	0.24330693	1002.4775	-0.099258937	1002.4775	0.04478905
1003.4775	46.545216	1003.4775	0.24348874	1003.4775	-0.099379741	1003.4775	0.044729259
1004.4775	46.519608	1004.4775	0.24339049	1004.4775	-0.099449731	1004.4775	0.044491027
1005.4775	46.48296	1005.4775	0.24316457	1005.4775	-0.099539824	1005.4775	0.044084921
1006.4775	46.465874	1006.4775	0.2432742	1006.4775	-0.099681631	1006.4775	0.043910928
1007.4775	46.46526	1007.4775	0.24347857	1007.4775	-0.09976925	1007.4775	0.043940078
1008.4775	46.482872	1008.4775	0.24333046	1008.4775	-0.099903986	1008.4775	0.043522496
1009.4775	46.445129	1009.4775	0.24324349	1009.4775	-0.099967793	1009.4775	0.043307897
1010.4775	46.42548	1010.4775	0.2432185	1010.4775	-0.10002893	1010.4775	0.043160632
1011.4775	46.409695	1011.4775	0.24311811	1011.4775	-0.10015526	1011.4775	0.04280759
1012.4775	46.385483	1012.4775	0.24304643	1012.4775	-0.10022751	1012.4775	0.042591408
1013.4775	46.358345	1013.4775	0.24294999	1013.4775	-0.10035137	1013.4775	0.042247258
1014.4775	46.357418	1014.4775	0.24300332	1014.4775	-0.10046481	1014.4775	0.042073708
1015.4775	46.347328	1015.4775	0.24283695	1015.4775	-0.10062779	1015.4775	0.041581362
1016.4775	46.334507	1016.4775	0.24278541	1016.4775	-0.10060479	1016.4775	0.041575823
1017.4775	46.336811	1017.4775	0.24289629	1017.4775	-0.10076353	1017.4775	0.041369233
1018.4775	46.271545	1018.4775	0.24270071	1018.4775	-0.10086885	1018.4775	0.040963013
1019.4775	46.285187	1019.4775	0.24286716	1019.4775	-0.10096213	1019.4775	0.040942896
1020.4775	46.260681	1020.4775	0.24260858	1020.4775	-0.10106025	1020.4775	0.040488087
1021.4775	46.231121	1021.4775	0.24239573	1021.4775	-0.10118137	1021.4775	0.040032972
1022.4775	46.217182	1022.4775	0.24239188	1022.4775	-0.10121802	1022.4775	0.039955832
1023.4775	46.173855	1023.4775	0.24234298	1023.4775	-0.10131697	1023.4775	0.039709058
1024.4775	46.181061	1024.4775	0.24234715	1024.4775	-0.10152604	1024.4775	0.039295062
1025.4775	46.173332	1025.4775	0.24226305	1025.4775	-0.1015687	1025.4775	0.039125651
1026.4775	46.172554	1026.4775	0.24203125	1026.4775	-0.10171445	1026.4775	0.038602345
1027.4775	46.153248	1027.4775	0.24197772	1027.4775	-0.10178	1027.4775	0.038417708
1028.4775	46.125248	1028.4775	0.24201778	1028.4775	-0.10186883	1028.4775	0.038280107
1029.4775	46.105453	1029.4775	0.24180645	1029.4775	-0.10198697	1029.4775	0.037832513
1030.4775	46.023342	1030.4775	0.24169207	1030.4775	-0.10206794	1030.4775	0.037556186
1031.4775	45.983765	1031.4775	0.24133614	1031.4775	-0.10212552	1031.4775	0.037085101
1032.4775	45.985615	1032.4775	0.24118656	1032.4775	-0.10227187	1032.4775	0.036642816
1033.4775	45.932838	1033.4775	0.24128042	1033.4775	-0.10240518	1033.4775	0.036470056
1034.4775	45.922096	1034.4775	0.24115649	1034.4775	-0.10246208	1034.4775	0.036232337
1035.4775	45.892311	1035.4775	0.24101493	1035.4775	-0.10264321	1035.4775	0.035728514
1036.4775	45.882233	1036.4775	0.24118812	1036.4775	-0.10267457	1036.4775	0.035838991
1037.4775	45.865707	1037.4775	0.24102074	1037.4775	-0.10283846	1037.4775	0.035343807
1038.4775	45.820137	1038.4775	0.24079555	1038.4775	-0.10291816	1038.4775	0.034959219
1039.4775	45.81086	1039.4775	0.24069118	1039.4775	-0.10292636	1039.4775	0.034838472
1040.4775	45.759426	1040.4775	0.24029307	1040.4775	-0.10299937	1040.4775	0.034294348
1041.4775	45.774319	1041.4775	0.24070111	1041.4775	-0.10312285	1041.4775	0.034455419
1042.4775	45.776062	1042.4775	0.24049808	1042.4775	-0.10328584	1042.4775	0.033926405
1043.4775	45.746529	1043.4775	0.24015284	1043.4775	-0.103397	1043.4775	0.033358835
1044.4775	45.71479	1044.4775	0.24012931	1044.4775	-0.10343143	1044.4775	0.033266447
1045.4775	45.705414	1045.4775	0.24026856	1045.4775	-0.10357992	1045.4775	0.033108704
1046.4775	45.698578	1046.4775	0.24010275	1046.4775	-0.10368121	1046.4775	0.032740343
1047.4775	45.731407	1047.4775	0.24037933	1047.4775	-0.10378083	1047.4775	0.032817688
1048.4775	45.692051	1048.4775	0.24013154	1048.4775	-0.10384855	1048.4775	0.032434426
1049.4775	45.670845	1049.4775	0.24001884	1049.4775	-0.10391935	1049.4775	0.032180153
1050.4775	45.65427	1050.4775	0.24002506	1050.4775	-0.10409247	1050.4775	0.031840127
1051.4775	45.646763	1051.4775	0.23986204	1051.4775	-0.10417558	1051.4775	0.031510882
1052.4775	45.629646	1052.4775	0.23977578	1052.4775	-0.10428002	1052.4775	0.031215744
1053.4775	45.589664	1053.4775	0.23970401	1053.4775	-0.10436338	1053.4775	0.030977257
1054.4775	45.594696	1054.4775	0.23969603	1054.4775	-0.10447291	1054.4775	0.0307502
1055.4775	45.563694	1055.4775	0.23984161	1055.4775	-0.10459743	1055.4775	0.030646753
1056.4775	45.526768	1056.4775	0.23953591	1056.4775	-0.10462523	1056.4775	0.030285446
1057.4775	45.541508	1057.4775	0.23943375	1057.4775	-0.10476721	1057.4775	0.02989932
1058.4775	45.527439	1058.4775	0.23935135	1058.4775	-0.10488008	1058.4775	0.029591192
1059.4775	45.518658	1059.4775	0.23934557	1059.4775	-0.10498232	1059.4775	0.029380921
1060.4775	45.466782	1060.4775	0.23917505	1060.4775	-0.10505561	1060.4775	0.02906383
1061.4775	45.453293	1061.4775	0.23910868	1061.4775	-0.10511262	1061.4775	0.028883457
1062.4775	45.46228	1062.4775	0.23920742	1062.4775	-0.10531163	1062.4775	0.028584152
1063.4775	45.422943	1063.4775	0.23908214	1063.4775	-0.10537317	1063.4775	0.028335815
1064.4775	45.445709	1064.4775	0.23900634	1064.4775	-0.10548851	1064.4775	0.028029317
1065.4775	45.38163	1065.4775	0.2388705	1065.4775	-0.10557433	1065.4775	0.027721841
1066.4775	45.399944	1066.4775	0.23905452	1066.4775	-0.10564983	1066.4775	0.027754856
1067.4775	45.354755	1067.4775	0.23880391	1067.4775	-0.10574445	1067.4775	0.027315017
1068.4775	45.309219	1068.4775	0.23858891	1068.4775	-0.10581701	1068.4775	0.026954897
1069.4775	45.312511	1069.4775	0.23871204	1069.4775	-0.10601895	1069.4775	0.02667415
1070.4775	45.302608	1070.4775	0.23850526	1070.4775	-0.10607472	1070.4775	0.026355824
1071.4775	45.272884	1071.4775	0.23842743	1071.4775	-0.10615318	1071.4775	0.026121061
1072.4775	45.223351	1072.4775	0.23837511	1072.4775	-0.10628092	1072.4775	0.025813282
1073.4775	45.224258	1073.4775	0.23838556	1073.4775	-0.10633981	1073.4775	0.025705947
1074.4775	45.236488	1074.4775	0.23833479	1074.4775	-0.10651942	1074.4775	0.025295932
1075.4775	45.204021	1075.4775	0.23812047	1075.4775	-0.10657522	1075.4775	0.024970016
1076.4775	45.197948	1076.4775	0.23820654	1076.4775	-0.10664521	1076.4775	0.024916116
1077.4775	45.160851	1077.4775	0.23800984	1077.4775	-0.10672617	1077.4775	0.024557509
1078.4775	45.164829	1078.4775	0.23807482	1078.4775	-0.10688715	1078.4775	0.024300534
1079.4775	45.161579	1079.4775	0.23784286	1079.4775	-0.1069922	1079.4775	0.023858458
1080.4775	45.124088	1080.4775	0.23798931	1080.4775	-0.10703957	1080.4775	0.02391017
1081.4775	45.13726	1081.4775	0.23784322	1081.4775	-0.10715841	1081.4775	0.023526397
1082.4775	45.124912	1082.4775	0.23795035	1082.4775	-0.1072953	1082.4775	0.023359759
1083.4775	45.074997	1083.4775	0.23777568	1083.4775	-0.10737185	1083.4775	0.02303198
1084.4775	45.065331	1084.4775	0.23767403	1084.4775	-0.10748529	1084.4775	0.022703456
1085.4775	45.021641	1085.4775	0.2376986	1085.4775	-0.10759906	1085.4775	0.022500474
1086.4775	44.977531	1086.4775	0.23752481	1086.4775	-0.10765859	1086.4775	0.02220762
1087.4775	44.96941	1087.4775	0.23734248	1087.4775	-0.10777356	1087.4775	0.02179537
1088.4775	44.965298	1088.4775	0.2373601	1088.4775	-0.10785007	1088.4775	0.021659978
1089.4775	44.952564	1089.4775	0.23720518	1089.4775	-0.10795514	1089.4775	0.021294899
1090.4775	44.90506	1090.4775	0.23713514	1090.4775	-0.10810352	1090.4775	0.0209281
1091.4775	44.898026	1091.4775	0.23697713	1091.4775	-0.10815202	1091.4775	0.020673079
1092.4775	44.86018	1092.4775	0.23706894	1092.4775	-0.10824233	1092.4775	0.020584278
1093.4775	44.864059	1093.4775	0.23685987	1093.4775	-0.10842221	1093.4775	0.020015448
1094.4775	44.828495	1094.4775	0.23697384	1094.4775	-0.10842954	1094.4775	0.020114776
1095.4775	44.806938	1095.4775	0.23671626	1095.4775	-0.10847937	1095.4775	0.01975752
1096.4775	44.777241	1096.4775	0.23632625	1096.4775	-0.10864837	1096.4775	0.019029506
1097.4775	44.764267	1097.4775	0.2364738	1097.4775	-0.10875799	1097.4775	0.018957816
1098.4775	44.783569	1098.4775	0.23654452	1098.4775	-0.1088388	1098.4775	0.018866919
1099.4775	44.755554	1099.4775	0.23645867	1099.4775	-0.10898245	1099.4775	0.018493785
1100.4775	44.718765	1100.4775	0.236494	1100.4775	-0.10904293	1100.4775	0.018408149
1101.4775	44.691086	1101.4775	0.23635145	1101.4775	-0.10917638	1101.4775	0.017998669
1102.4775	44.69529	1102.4775	0.23643544	1102.4775	-0.10926692	1102.4775	0.017901603
1103.4775	44.656471	1103.4775	0.23621465	1103.4775	-0.10941605	1103.4775	0.017382555
1104.4775	44.637493	1104.4775	0.23601112	1104.4775	-0.10945211	1104.4775	0.017106883
1105.4775	44.648838	1105.4775	0.23609412	1105.4775	-0.10956557	1105.4775	0.01696297
1106.4775	44.610172	1106.4775	0.23595227	1106.4775	-0.10970876	1106.4775	0.016534748
1107.4775	44.589119	1107.4775	0.23582971	1107.4775	-0.10976741	1107.4775	0.016294885
1108.4775	44.598915	1108.4775	0.23561853	1108.4775	-0.10989315	1108.4775	0.015832227
1109.4775	44.5896	1109.4775	0.23587407	1109.4775	-0.10995176	1109.4775	0.015970552
1110.4775	44.584579	1110.4775	0.23579764	1110.4775	-0.1100483	1110.4775	0.015701052
1111.4775	44.527111	1111.4775	0.2355918	1111.4775	-0.11019929	1111.4775	0.015193224
1112.4775	44.535973	1112.4775	0.23590769	1112.4775	-0.11029167	1112.4775	0.015324354
1113.4775	44.503098	1113.4775	0.23556839	1113.4775	-0.11033146	1113.4775	0.014905469
1114.4775	44.490265	1114.4775	0.23550431	1114.4775	-0.11047416	1114.4775	0.01455599
1115.4775	44.482948	1115.4775	0.2354338	1115.4775	-0.11059404	1115.4775	0.01424572
1116.4775	44.457829	1116.4775	0.23508191	1116.4775	-0.11066204	1116.4775	0.013757823
1117.4775	44.477211	1117.4775	0.23535204	1117.4775	-0.11084456	1117.4775	0.013662921
1118.4775	44.441235	1118.4775	0.23528118	1118.4775	-0.11086196	1118.4775	0.013557263
1119.4775	44.434059	1119.4775	0.23520543	1119.4775	-0.11100964	1119.4775	0.013186154
1120.4775	44.399632	1120.4775	0.23505606	1120.4775	-0.11109434	1120.4775	0.012867386
1121.4775	44.398781	1121.4775	0.23518123	1121.4775	-0.11114787	1121.4775	0.0128855
1122.4775	44.365097	1122.4775	0.23507547	1122.4775	-0.11126532	1122.4775	0.012544845
1123.4775	44.349575	1123.4775	0.23494148	1123.4775	-0.11132526	1123.4775	0.012290967
1124.4775	44.349754	1124.4775	0.23490322	1124.4775	-0.11150537	1124.4775	0.011892477
1125.4775	44.325008	1125.4775	0.23464929	1125.4775	-0.11157348	1125.4775	0.011502323
1126.4775	44.324451	1126.4775	0.23488857	1126.4775	-0.11166067	1126.4775	0.011567213
1127.4775	44.314201	1127.4775	0.23489287	1127.4775	-0.11179119	1127.4775	0.011310494
1128.4775	44.291363	1128.4775	0.23467901	1128.4775	-0.11187688	1128.4775	0.010925252
1129.4775	44.262386	1129.4775	0.23447627	1129.4775	-0.11199448	1129.4775	0.010487298
1130.4775	44.28307	1130.4775	0.23450002	1130.4775	-0.11204524	1130.4775	0.010409532
1131.4775	44.255917	1131.4775	0.23446882	1131.4775	-0.11214235	1131.4775	0.010184129
1132.4775	44.244667	1132.4775	0.23444167	1132.4775	-0.11232896	1132.4775	0.0097837532
1133.4775	44.216995	1133.4775	0.23456565	1133.4775	-0.11234724	1133.4775	0.0098711811
1134.4775	44.218536	1134.4775	0.23436165	1134.4775	-0.11244354	1134.4775	0.0094745541
1135.4775	44.160988	1135.4775	0.23431392	1135.4775	-0.11261691	1135.4775	0.0090800924
1136.4775	44.143288	1136.4775	0.23410499	1136.4775	-0.11271147	1136.4775	0.0086820452
1137.4775	44.129631	1137.4775	0.23395661	1137.4775	-0.11278946	1137.4775	0.0083776889
1138.4775	44.053627	1138.4775	0.2339537	1138.4775	-0.11282178	1138.4775	0.0083101448
1139.4775	44.072521	1139.4775	0.23400196	1139.4775	-0.1130281	1139.4775	0.0079457648
1140.4775	44.057106	1140.4775	0.23367903	1140.4775	-0.11309767	1140.4775	0.0074836891
1141.4775	44.047306	1141.4775	0.23381937	1141.4775	-0.11318929	1141.4775	0.0074407784
1142.4775	44.041183	1142.4775	0.23375891	1142.4775	-0.11326478	1142.4775	0.0072293449
1143.4775	44.036636	1143.4775	0.23374909	1143.4775	-0.1134008	1143.4775	0.0069474801
1144.4775	44.047714	1144.4775	0.2337736	1144.4775	-0.11343616	1144.4775	0.0069012865
1145.4775	44.025127	1145.4775	0.23380792	1145.4775	-0.11353984	1145.4775	0.0067282468
1146.4775	44.034222	1146.4775	0.23359819	1146.4775	-0.11366713	1146.4775	0.0062639359
1147.4775	44.059299	1147.4775	0.23383991	1147.4775	-0.11378607	1147.4775	0.0062677776
1148.4775	44.038422	1148.4775	0.23359995	1148.4775	-0.11388049	1148.4775	0.0058389502
1149.4775	44.021973	1149.4775	0.23352075	1149.4775	-0.11398471	1149.4775	0.0055513345
1150.4775	44.025791	1150.4775	0.23360175	1150.4775	-0.11406971	1150.4775	0.0054623466
1151.4775	44.040249	1151.4775	0.23359957	1151.4775	-0.11415146	1151.4775	0.005296641
1152.4775	44.030109	1152.4775	0.23371421	1152.4775	-0.11426988	1152.4775	0.0051744515
1153.4775	43.995953	1153.4775	0.23353204	1153.4775	-0.11434391	1153.4775	0.0048442278
1154.4775	43.997189	1154.4775	0.23362674	1154.4775	-0.11446193	1154.4775	0.0047028763
1155.4775	44.024773	1155.4775	0.23358364	1155.4775	-0.1145824	1155.4775	0.0044188462
1156.4775	44.015331	1156.4775	0.23352015	1156.4775	-0.11471415	1156.4775	0.0040918356
1157.4775	44.001865	1157.4775	0.23334002	1157.4775	-0.11483295	1157.4775	0.0036741374
1158.4775	43.961525	1158.4775	0.23344076	1158.4775	-0.114887	1158.4775	0.0036667567
1159.4775	43.981983	1159.4775	0.2335296	1159.4775	-0.11496561	1159.4775	0.0035983743
1160.4775	43.969234	1160.4775	0.23344322	1160.4775	-0.1151069	1160.4775	0.0032294309
1161.4775	43.93438	1161.4775	0.23336771	1161.4775	-0.11510379	1161.4775	0.0031601405
1162.4775	43.951977	1162.4775	0.23328808	1162.4775	-0.11524783	1162.4775	0.002792431
1163.4775	43.940071	1163.4775	0.23333034	1163.4775	-0.11537077	1163.4775	0.0025888206
1164.4775	43.942448	1164.4775	0.23316291	1164.4775	-0.11548682	1164.4775	0.0021892833
1165.4775	43.945663	1165.4775	0.23324859	1165.4775	-0.11556136	1165.4775	0.0021258835
1166.4775	43.953239	1166.4775	0.23331675	1166.4775	-0.11564156	1166.4775	0.0020336127
1167.4775	43.912041	1167.4775	0.23341957	1167.4775	-0.11571946	1167.4775	0.0019806437
1168.4775	43.885712	1168.4775	0.23326775	1168.4775	-0.11582723	1168.4775	0.0016133068
1169.4775	43.894283	1169.4775	0.23325922	1169.4775	-0.11599979	1169.4775	0.0012596371
1170.4775	43.893169	1170.4775	0.23321795	1170.4775	-0.11609596	1170.4775	0.0010260381
1171.4775	43.912693	1171.4775	0.23317458	1171.4775	-0.11622611	1171.4775	0.0007223571
1172.4775	43.868137	1172.4775	0.23291327	1172.4775	-0.11625121	1172.4775	0.000410853
1173.4775	43.873222	1173.4775	0.23303173	1173.4775	-0.11635011	1173.4775	0.0003315043
1174.4775	43.859913	1174.4775	0.2328957	1174.4775	-0.11642829	1174.4775	3.91E-05
1175.4775	43.866474	1175.4775	0.23315291	1175.4775	-0.11657373	1175.4775	5.45E-06
1176.4775	43.821728	1176.4775	0.23301542	1176.4775	-0.11666599	1176.4775	-0.0003165565
1177.4775	43.847488	1177.4775	0.23304401	1177.4775	-0.11681049	1177.4775	-0.0005769776
1178.4775	43.829185	1178.4775	0.23301864	1178.4775	-0.11685493	1178.4775	-0.0006912276
1179.4775	43.842171	1179.4775	0.23292366	1179.4775	-0.11700734	1179.4775	-0.0010910211
1180.4775	43.811241	1180.4775	0.23266636	1180.4775	-0.1170741	1180.4775	-0.0014818506
1181.4775	43.798866	1181.4775	0.23286058	1181.4775	-0.11718746	1181.4775	-0.0015143305
1182.4775	43.798275	1182.4775	0.23285195	1182.4775	-0.11726011	1182.4775	-0.0016682781
1183.4775	43.785892	1183.4775	0.23269852	1183.4775	-0.11736362	1183.4775	-0.0020287232
1184.4775	43.803936	1184.4775	0.23283102	1184.4775	-0.11747556	1184.4775	-0.0021201093
1185.4775	43.792362	1185.4775	0.23286313	1185.4775	-0.11755154	1185.4775	-0.0022399472
1186.4775	43.785549	1186.4775	0.2328261	1186.4775	-0.11766994	1186.4775	-0.0025137793
1187.4775	43.795315	1187.4775	0.23272562	1187.4775	-0.11782038	1187.4775	-0.0029151561
1188.4775	43.801544	1188.4775	0.23277926	1188.4775	-0.11786367	1188.4775	-0.0029480783
1189.4775	43.781906	1189.4775	0.23272431	1189.4775	-0.11797285	1189.4775	-0.0032213982
1190.4775	43.783802	1190.4775	0.23280571	1190.4775	-0.11809714	1190.4775	-0.0033885706
1191.4775	43.772816	1191.4775	0.23267564	1191.4775	-0.11819088	1191.4775	-0.0037061283
1192.4775	43.765873	1192.4775	0.23296222	1192.4775	-0.11825765	1192.4775	-0.0035530888
1193.4775	43.770607	1193.4775	0.2328337	1193.4775	-0.11832548	1193.4775	-0.0038172584
1194.4775	43.767651	1194.4775	0.23289716	1194.4775	-0.11846615	1194.4775	-0.0040351413
1195.4775	43.772152	1195.4775	0.23263022	1195.4775	-0.11854803	1195.4775	-0.0044658314
1196.4775	43.749023	1196.4775	0.23247463	1196.4775	-0.11866414	1196.4775	-0.0048536574
1197.4775	43.74752	1197.4775	0.23268911	1197.4775	-0.11880421	1197.4775	-0.0049193157
1198.4775	43.744705	1198.4775	0.23278287	1198.4775	-0.11883593	1198.4775	-0.0048889779
1199.4775	43.712502	1199.4775	0.23225346	1199.4775	-0.11899082	1199.4775	-0.0057281693
1200.4775	43.717045	1200.4775	0.23263404	1200.4775	-0.11913737	1200.4775	-0.0056406949
1201.4775	43.700851	1201.4775	0.23251793	1201.4775	-0.11916997	1201.4775	-0.0058220234
1202.4775	43.71056	1202.4775	0.23235832	1202.4775	-0.11920693	1202.4775	-0.0060555292
1203.4775	43.7258	1203.4775	0.23248763	1203.4775	-0.11938843	1203.4775	-0.0062892213
1204.4775	43.712742	1204.4775	0.23259991	1204.4775	-0.11947977	1204.4775	-0.0063596293
1205.4775	43.68425	1205.4775	0.23259524	1205.4775	-0.11956536	1205.4775	-0.0065354863
1206.4775	43.685913	1206.4775	0.23225781	1206.4775	-0.11969455	1206.4775	-0.0071312999
1207.4775	43.693542	1207.4775	0.23243055	1207.4775	-0.11975144	1207.4775	-0.0070723239
1208.4775	43.710228	1208.4775	0.23254599	1208.4775	-0.11991289	1208.4775	-0.0072797993
1209.4775	43.692852	1209.4775	0.23242195	1209.4775	-0.11999984	1209.4775	-0.0075777294
1210.4775	43.675484	1210.4775	0.23220409	1210.4775	-0.12005931	1210.4775	-0.0079145189
1211.4775	43.674725	1211.4775	0.23260745	1211.4775	-0.12015309	1211.4775	-0.0076987315
1212.4775	43.648739	1212.4775	0.23248149	1212.4775	-0.12022424	1212.4775	-0.007966999
1213.4775	43.660297	1213.4775	0.23236139	1213.4775	-0.12034847	1213.4775	-0.0083355466
1214.4775	43.68708	1214.4775	0.23246282	1214.4775	-0.12051364	1214.4775	-0.0085644657
1215.4775	43.684067	1215.4775	0.23217992	1215.4775	-0.12057595	1215.4775	-0.0089719659
1216.4775	43.660568	1216.4775	0.23217401	1216.4775	-0.12059096	1216.4775	-0.0090079149
1217.4775	43.667324	1217.4775	0.23229979	1217.4775	-0.12081379	1217.4775	-0.0093277777
