X	Sig Axial Total	Tempo	Sig Axial Desv	Tempo	Sig Conf	Tempo	Def Axial	Tempo	Def Lateral	Tempo	Def Volume
1418.0742	74.81501	1418.0742	34.814186	1418.0742	40.000824	1418.0742	0.1683785	1418.0742	0.47505257	1418.0742	1.1184835
1420.0742	75.497105	1420.0742	35.496136	1420.0742	40.000969	1420.0742	0.17057481	1420.0742	0.47452348	1420.0742	1.1196218
1422.0742	76.249127	1422.0742	36.248627	1422.0742	40.0005	1422.0742	0.17311496	1422.0742	0.47412032	1422.0742	1.1213555
1424.0742	76.910995	1424.0742	36.910133	1424.0742	40.000862	1424.0742	0.1754511	1424.0742	0.47365367	1424.0742	1.1227584
1426.0742	77.655208	1426.0742	37.65781	1426.0742	39.997398	1426.0742	0.17804728	1426.0742	0.47338349	1426.0742	1.1248143
1428.0742	78.327896	1428.0742	38.328117	1428.0742	39.999779	1428.0742	0.18073107	1428.0742	0.47283402	1428.0742	1.126399
1430.0742	79.048752	1430.0742	39.04958	1430.0742	39.999172	1430.0742	0.1832045	1430.0742	0.47244936	1430.0742	1.1281033
1432.0742	79.754868	1432.0742	39.754265	1432.0742	40.000603	1432.0742	0.18557695	1432.0742	0.47217542	1432.0742	1.1299278
1434.0742	80.423199	1434.0742	40.424736	1434.0742	39.998463	1434.0742	0.18797471	1434.0742	0.4717696	1434.0742	1.131514
1436.0742	81.107635	1436.0742	41.107288	1436.0742	40.000347	1436.0742	0.19059569	1436.0742	0.47118026	1436.0742	1.1329563
1438.0742	81.826279	1438.0742	41.825932	1438.0742	40.000347	1438.0742	0.19342194	1438.0742	0.47097895	1438.0742	1.1353798
1440.0742	82.513725	1440.0742	42.512203	1440.0742	40.001522	1440.0742	0.19610722	1440.0742	0.47057512	1440.0742	1.1372575
1442.0742	83.2182	1442.0742	43.218887	1442.0742	39.999313	1442.0742	0.19857353	1442.0742	0.47003013	1442.0742	1.1386337
1444.0742	83.865696	1444.0742	43.864796	1444.0742	40.0009	1444.0742	0.20104431	1444.0742	0.46981922	1444.0742	1.1406828
1446.0742	84.551399	1446.0742	44.551147	1446.0742	40.000252	1446.0742	0.20372914	1446.0742	0.46942639	1446.0742	1.1425819
1448.0742	85.236519	1448.0742	45.237339	1448.0742	39.99918	1448.0742	0.20657206	1448.0742	0.46887612	1448.0742	1.1443243
1450.0742	85.92601	1450.0742	45.927109	1450.0742	39.998901	1450.0742	0.20913453	1450.0742	0.46852863	1450.0742	1.1461918
1452.0742	86.628399	1452.0742	46.626747	1452.0742	40.001652	1452.0742	0.2118095	1452.0742	0.46804258	1452.0742	1.1478946
1454.0742	87.251442	1454.0742	47.250362	1454.0742	40.00108	1454.0742	0.21430661	1454.0742	0.46756667	1454.0742	1.1494401
1456.0742	87.871799	1456.0742	47.871231	1456.0742	40.000568	1456.0742	0.21683337	1456.0742	0.4673093	1456.0742	1.1514521
1458.0742	88.514069	1458.0742	48.514923	1458.0742	39.999146	1458.0742	0.21946961	1458.0742	0.46691829	1458.0742	1.1533062
1460.0742	89.173928	1460.0742	49.172848	1460.0742	40.00108	1460.0742	0.22203591	1460.0742	0.46645725	1460.0742	1.1549505
1462.0742	89.736477	1462.0742	49.73827	1462.0742	39.998207	1462.0742	0.22440916	1462.0742	0.46612671	1462.0742	1.1566626
1464.0742	90.389424	1464.0742	50.388863	1464.0742	40.000561	1464.0742	0.22735868	1464.0742	0.46557716	1464.0742	1.1585129
1466.0742	91.051575	1466.0742	51.051754	1466.0742	39.999821	1466.0742	0.22988684	1466.0742	0.46521607	1466.0742	1.160319
1468.0742	91.640831	1468.0742	51.642662	1468.0742	39.998169	1468.0742	0.23264942	1468.0742	0.4648155	1468.0742	1.1622804
1470.0742	92.194832	1470.0742	52.194855	1470.0742	39.999977	1470.0742	0.23489033	1470.0742	0.46463126	1470.0742	1.1641529
1472.0742	92.837364	1472.0742	52.836601	1472.0742	40.000763	1472.0742	0.23799732	1472.0742	0.46418557	1472.0742	1.1663685
1474.0742	93.452125	1474.0742	53.452545	1474.0742	39.99958	1474.0742	0.24088891	1474.0742	0.46367106	1474.0742	1.168231
1476.0742	94.060681	1476.0742	54.060448	1476.0742	40.000233	1476.0742	0.24377424	1476.0742	0.46329805	1476.0742	1.1703703
1478.0742	94.665497	1478.0742	54.667561	1478.0742	39.997936	1478.0742	0.24642232	1478.0742	0.46305698	1478.0742	1.1725363
1480.0742	95.259437	1480.0742	55.258228	1480.0742	40.001209	1480.0742	0.24900278	1480.0742	0.46250591	1480.0742	1.1740146
1482.0742	95.822556	1482.0742	55.821404	1482.0742	40.001152	1482.0742	0.25185844	1482.0742	0.46212849	1482.0742	1.1761155
1484.0742	96.369739	1484.0742	56.368465	1484.0742	40.001274	1484.0742	0.25452065	1484.0742	0.46181861	1484.0742	1.1781579
1486.0742	96.883438	1486.0742	56.881786	1486.0742	40.001652	1486.0742	0.25745142	1486.0742	0.46138689	1486.0742	1.1802253
1488.0742	97.273422	1488.0742	57.273037	1488.0742	40.000385	1488.0742	0.25960553	1488.0742	0.46101817	1488.0742	1.1816418
1490.0742	97.801074	1490.0742	57.801105	1490.0742	39.999969	1490.0742	0.26204106	1490.0742	0.46055132	1490.0742	1.1831436
1492.0742	98.330052	1492.0742	58.329926	1492.0742	40.000126	1492.0742	0.26467854	1492.0742	0.46017379	1492.0742	1.1850262
1494.0742	98.943897	1494.0742	58.943901	1494.0742	39.999996	1494.0742	0.26784468	1494.0742	0.45979074	1494.0742	1.1874261
1496.0742	99.528202	1496.0742	59.525982	1496.0742	40.00222	1496.0742	0.27091843	1496.0742	0.45918781	1496.0742	1.1892941
1498.0742	100.077728	1498.0742	60.077049	1498.0742	40.000679	1498.0742	0.27343574	1498.0742	0.45873639	1498.0742	1.1909086
1500.0742	100.632588	1500.0742	60.635258	1500.0742	39.99733	1500.0742	0.2766819	1500.0742	0.45846015	1500.0742	1.1936022
1502.0742	101.179355	1502.0742	61.17942	1502.0742	39.999935	1502.0742	0.27997246	1502.0742	0.45822567	1502.0742	1.1964238
1504.0742	101.646866	1504.0742	61.647507	1504.0742	39.999359	1504.0742	0.28293264	1504.0742	0.45774695	1504.0742	1.1984265
1506.0742	102.235802	1506.0742	62.234486	1506.0742	40.001316	1506.0742	0.28597519	1506.0742	0.45731103	1506.0742	1.2005973
1508.0742	102.789616	1508.0742	62.788582	1508.0742	40.001034	1508.0742	0.28950036	1508.0742	0.45689437	1508.0742	1.203289
1510.0742	103.285152	1510.0742	63.283203	1510.0742	40.001949	1510.0742	0.29264277	1510.0742	0.45645568	1510.0742	1.2055541
1512.0742	103.776336	1512.0742	63.778236	1512.0742	39.9981	1512.0742	0.29565236	1512.0742	0.45613822	1512.0742	1.2079288
1514.0742	104.292851	1514.0742	64.293694	1514.0742	39.999157	1514.0742	0.29934829	1514.0742	0.45574388	1514.0742	1.2108361
1516.0742	104.818252	1516.0742	64.817932	1516.0742	40.00032	1516.0742	0.30280265	1516.0742	0.45521423	1516.0742	1.2132311
1518.0742	105.33759	1518.0742	65.336327	1518.0742	40.001263	1518.0742	0.30603492	1518.0742	0.45492995	1518.0742	1.2158948
1520.0742	105.813682	1520.0742	65.813194	1520.0742	40.000488	1520.0742	0.30968079	1520.0742	0.45463014	1520.0742	1.2189411
1522.0742	106.344253	1522.0742	66.343872	1522.0742	40.000381	1522.0742	0.31305036	1522.0742	0.45401704	1522.0742	1.2210845
1524.0742	106.832112	1524.0742	66.833916	1524.0742	39.998196	1524.0742	0.31657076	1524.0742	0.45370483	1524.0742	1.2239804
1526.0742	107.331524	1526.0742	67.331177	1526.0742	40.000347	1526.0742	0.32031789	1526.0742	0.45327625	1526.0742	1.2268703
1528.0742	107.810226	1528.0742	67.811958	1528.0742	39.998268	1528.0742	0.32430416	1528.0742	0.45296052	1528.0742	1.2302252
1530.0742	108.34679	1530.0742	68.346832	1530.0742	39.999958	1530.0742	0.32824105	1530.0742	0.45257387	1530.0742	1.2333889
1532.0742	108.884456	1532.0742	68.883636	1532.0742	40.00082	1532.0742	0.33231702	1532.0742	0.45206282	1532.0742	1.2364427
1534.0742	109.317974	1534.0742	69.317001	1534.0742	40.000973	1534.0742	0.33623913	1534.0742	0.45172629	1534.0742	1.2396917
1536.0742	109.777477	1536.0742	69.776939	1536.0742	40.000538	1536.0742	0.34049028	1536.0742	0.45142719	1536.0742	1.2433447
1538.0742	110.319447	1538.0742	70.319901	1538.0742	39.999546	1538.0742	0.34461778	1538.0742	0.45086616	1538.0742	1.24635
1540.0742	110.801449	1540.0742	70.801567	1540.0742	39.999882	1540.0742	0.34898365	1540.0742	0.45045847	1540.0742	1.2499006
1542.0742	111.308415	1542.0742	71.30748	1542.0742	40.000935	1542.0742	0.35378182	1542.0742	0.45012724	1542.0742	1.2540363
1544.0742	111.773231	1544.0742	71.773117	1544.0742	40.000114	1544.0742	0.3579312	1544.0742	0.44971696	1544.0742	1.2573651
1546.0742	112.201324	1546.0742	72.202194	1546.0742	39.99913	1546.0742	0.3625927	1546.0742	0.44937548	1546.0742	1.2613436
1548.0742	112.611542	1548.0742	72.611916	1548.0742	39.999626	1548.0742	0.367028	1548.0742	0.44886029	1548.0742	1.2647486
1550.0742	113.050331	1550.0742	73.049469	1550.0742	40.000862	1550.0742	0.37189856	1550.0742	0.44851041	1550.0742	1.2689193
1552.0742	113.532883	1552.0742	73.531502	1552.0742	40.001381	1552.0742	0.37740999	1552.0742	0.44818217	1552.0742	1.2737744
1554.0742	113.989895	1554.0742	73.990227	1554.0742	39.999668	1554.0742	0.38246742	1554.0742	0.44772089	1554.0742	1.2779093
1556.0742	114.336094	1556.0742	74.336479	1556.0742	39.999615	1556.0742	0.38751841	1556.0742	0.44739619	1556.0742	1.2823107
1558.0742	114.786461	1558.0742	74.78553	1558.0742	40.000931	1558.0742	0.39281183	1558.0742	0.4468956	1558.0742	1.2866031
1560.0742	115.174824	1560.0742	75.176804	1560.0742	39.99802	1560.0742	0.39801794	1560.0742	0.44667828	1560.0742	1.2913744
1562.0742	115.547421	1562.0742	75.549454	1562.0742	39.997967	1562.0742	0.40379712	1562.0742	0.44612572	1562.0742	1.2960486
1564.0742	116.010727	1564.0742	76.007477	1564.0742	40.00325	1564.0742	0.40963137	1564.0742	0.44576675	1564.0742	1.3011649
1566.0742	116.452591	1566.0742	76.450188	1566.0742	40.002403	1566.0742	0.41540432	1566.0742	0.44531879	1566.0742	1.3060418
1568.0742	116.818855	1568.0742	76.817596	1568.0742	40.001259	1568.0742	0.42162001	1568.0742	0.44506282	1568.0742	1.3117456
1570.0742	117.217449	1570.0742	77.216522	1570.0742	40.000927	1570.0742	0.42791498	1570.0742	0.4444499	1570.0742	1.3168148
1572.0742	117.596969	1572.0742	77.59951	1572.0742	39.997459	1572.0742	0.43438318	1572.0742	0.44417748	1572.0742	1.3227382
1574.0742	118.018895	1574.0742	78.019936	1574.0742	39.998959	1574.0742	0.44117245	1574.0742	0.44369617	1574.0742	1.3285648
1576.0742	118.412739	1576.0742	78.409897	1576.0742	40.002842	1576.0742	0.44764957	1576.0742	0.44331631	1576.0742	1.3342822
1578.0742	118.740517	1578.0742	78.740036	1578.0742	40.000481	1578.0742	0.45423964	1578.0742	0.44300234	1578.0742	1.3402443
1580.0742	119.153919	1580.0742	79.153526	1580.0742	40.000393	1580.0742	0.4611977	1580.0742	0.44250777	1580.0742	1.3462132
1582.0742	119.534927	1582.0742	79.536041	1582.0742	39.998886	1582.0742	0.46824551	1582.0742	0.44217688	1582.0742	1.3525993
1584.0742	119.865089	1584.0742	79.86203	1584.0742	40.003059	1584.0742	0.47545555	1584.0742	0.44166479	1584.0742	1.3587852
1586.0742	120.253998	1586.0742	80.252808	1586.0742	40.00119	1586.0742	0.48227981	1586.0742	0.44132787	1586.0742	1.3649355
1588.0742	120.619057	1588.0742	80.619362	1588.0742	39.999695	1588.0742	0.48919693	1588.0742	0.44075879	1588.0742	1.3707145
1590.0742	120.90802	1590.0742	80.907639	1590.0742	40.000381	1590.0742	0.49568313	1590.0742	0.44061294	1590.0742	1.376909
1592.0742	121.247994	1592.0742	81.248131	1592.0742	39.999863	1592.0742	0.50272399	1592.0742	0.44021302	1592.0742	1.3831501
1594.0742	121.633347	1594.0742	81.63398	1594.0742	39.999367	1594.0742	0.50960642	1594.0742	0.439697	1594.0742	1.3890004
1596.0742	121.93834	1596.0742	81.939095	1596.0742	39.999245	1596.0742	0.51682264	1596.0742	0.43952647	1596.0742	1.3958756
1598.0742	122.221439	1598.0742	82.221832	1598.0742	39.999607	1598.0742	0.5231787	1598.0742	0.43892282	1598.0742	1.4010243
1600.0742	122.632717	1600.0742	82.634277	1600.0742	39.99844	1600.0742	0.53017443	1600.0742	0.43853155	1600.0742	1.4072375
1602.0742	122.870311	1602.0742	82.870773	1602.0742	39.999538	1602.0742	0.53665179	1602.0742	0.43816486	1602.0742	1.4129815
1604.0742	123.108994	1604.0742	83.111496	1604.0742	39.997498	1604.0742	0.54301411	1604.0742	0.43760473	1604.0742	1.4182236
1606.0742	123.440994	1606.0742	83.440567	1606.0742	40.000427	1606.0742	0.54927289	1606.0742	0.43736026	1606.0742	1.4239935
1608.0742	123.758098	1608.0742	83.75769	1608.0742	40.000408	1608.0742	0.5562427	1608.0742	0.43695533	1608.0742	1.4301533
1610.0742	124.056202	1610.0742	84.055016	1610.0742	40.001186	1610.0742	0.56282973	1610.0742	0.43657386	1610.0742	1.4359775
1612.0742	124.300152	1612.0742	84.300514	1612.0742	39.999638	1612.0742	0.56891769	1612.0742	0.43612137	1612.0742	1.4411604
1614.0742	124.580582	1614.0742	84.58326	1614.0742	39.997322	1614.0742	0.57550764	1614.0742	0.43576291	1614.0742	1.4470334
1616.0742	124.884507	1616.0742	84.882973	1616.0742	40.001534	1616.0742	0.58149946	1616.0742	0.43532631	1616.0742	1.452152
1618.0742	125.1441	1618.0742	85.143036	1618.0742	40.001064	1618.0742	0.58809215	1618.0742	0.43490613	1618.0742	1.4579045
1620.0742	125.412514	1620.0742	85.415039	1620.0742	39.997475	1620.0742	0.59396726	1620.0742	0.43459401	1620.0742	1.4631553
1622.0742	125.687466	1622.0742	85.684822	1622.0742	40.002644	1622.0742	0.60043043	1622.0742	0.43401858	1622.0742	1.4684675
1624.0742	125.998634	1624.0742	85.997551	1624.0742	40.001083	1624.0742	0.60686374	1624.0742	0.43381527	1624.0742	1.4744943
1626.0742	126.259678	1626.0742	86.260429	1626.0742	39.999249	1626.0742	0.61330277	1626.0742	0.43326145	1626.0742	1.4798257
1628.0742	126.489669	1628.0742	86.488998	1628.0742	40.000671	1628.0742	0.61934179	1628.0742	0.43285111	1628.0742	1.485044
1630.0742	126.793975	1630.0742	86.792068	1630.0742	40.001907	1630.0742	0.62596685	1630.0742	0.43249559	1630.0742	1.490958
1632.0742	126.990566	1632.0742	86.990761	1632.0742	39.999805	1632.0742	0.63166624	1632.0742	0.4320637	1632.0742	1.4957937
1634.0742	127.261193	1634.0742	87.26207	1634.0742	39.999123	1634.0742	0.63777685	1634.0742	0.43180519	1634.0742	1.5013872
1636.0742	127.462425	1636.0742	87.464195	1636.0742	39.99823	1636.0742	0.64399153	1636.0742	0.43132007	1636.0742	1.5066316
1638.0742	127.699699	1638.0742	87.698936	1638.0742	40.000763	1638.0742	0.65043443	1638.0742	0.4309434	1638.0742	1.5123212
1640.0742	127.965923	1640.0742	87.965309	1640.0742	40.000614	1640.0742	0.65654653	1640.0742	0.43053696	1640.0742	1.5176204
1642.0742	128.142528	1642.0742	88.143806	1642.0742	39.998722	1642.0742	0.66290927	1642.0742	0.43004322	1642.0742	1.5229957
1644.0742	128.356785	1644.0742	88.356995	1644.0742	39.99979	1644.0742	0.66900688	1644.0742	0.42977864	1644.0742	1.5285641
1646.0742	128.600078	1646.0742	88.600204	1646.0742	39.999874	1646.0742	0.67519158	1646.0742	0.42913499	1646.0742	1.5334616
1648.0742	128.85233	1648.0742	88.850571	1648.0742	40.001759	1648.0742	0.68125314	1648.0742	0.42899373	1648.0742	1.5392406
1650.0742	129.057068	1650.0742	89.052605	1650.0742	40.004463	1650.0742	0.68733853	1650.0742	0.42856863	1650.0742	1.5444758
1652.0742	129.241013	1652.0742	89.242424	1652.0742	39.998589	1652.0742	0.69296962	1652.0742	0.42814082	1652.0742	1.5492512
1654.0742	129.339092	1654.0742	89.340355	1654.0742	39.998737	1654.0742	0.69854146	1654.0742	0.42768055	1654.0742	1.5539026
1656.0742	129.55051	1656.0742	89.548805	1656.0742	40.001705	1656.0742	0.7047978	1656.0742	0.42741591	1656.0742	1.5596297
1658.0742	129.744236	1658.0742	89.744408	1658.0742	39.999828	1658.0742	0.71025348	1658.0742	0.42697632	1658.0742	1.5642061
1660.0742	129.990295	1660.0742	89.991699	1660.0742	39.998596	1660.0742	0.71588397	1660.0742	0.42655933	1660.0742	1.5690026
1662.0742	130.292569	1662.0742	90.295258	1662.0742	39.997311	1662.0742	0.7219035	1662.0742	0.42611384	1662.0742	1.5741311
1664.0742	130.483669	1664.0742	90.482887	1664.0742	40.000782	1664.0742	0.72752535	1664.0742	0.42597395	1664.0742	1.5794731
1666.0742	130.706356	1666.0742	90.706421	1666.0742	39.999935	1666.0742	0.73350006	1666.0742	0.42538866	1666.0742	1.5842773
1668.0742	130.909916	1668.0742	90.911896	1668.0742	39.99802	1668.0742	0.73886472	1668.0742	0.42509237	1668.0742	1.5890493
1670.0742	131.157627	1670.0742	91.157204	1670.0742	40.000423	1670.0742	0.74486381	1670.0742	0.42448062	1670.0742	1.593825
1672.0742	131.371773	1672.0742	91.37056	1672.0742	40.001213	1672.0742	0.75138128	1672.0742	0.424178	1672.0742	1.5997373
1674.0742	131.582836	1674.0742	91.580879	1674.0742	40.001957	1674.0742	0.75729066	1674.0742	0.42366582	1674.0742	1.6046222
1676.0742	131.799072	1676.0742	91.799629	1676.0742	39.999443	1676.0742	0.76294363	1676.0742	0.42341194	1676.0742	1.6097676
1678.0742	131.979427	1678.0742	91.980171	1678.0742	39.999256	1678.0742	0.76850247	1678.0742	0.42300332	1678.0742	1.6145091
1680.0742	132.132988	1680.0742	92.130249	1680.0742	40.002739	1680.0742	0.77450854	1680.0742	0.4224914	1680.0742	1.6194913
1682.0742	132.312428	1682.0742	92.3153	1682.0742	39.997128	1682.0742	0.78008413	1682.0742	0.42203104	1682.0742	1.6241463
1684.0742	132.5569	1684.0742	92.556038	1684.0742	40.000862	1684.0742	0.78610873	1684.0742	0.42161214	1684.0742	1.629333
1686.0742	132.696915	1686.0742	92.697037	1686.0742	39.999878	1686.0742	0.79177547	1686.0742	0.42138788	1686.0742	1.6345512
1688.0742	132.905339	1688.0742	92.906647	1688.0742	39.998692	1688.0742	0.7979607	1688.0742	0.42086536	1688.0742	1.6396914
1690.0742	133.041714	1690.0742	93.03907	1690.0742	40.002644	1690.0742	0.80354118	1690.0742	0.42062178	1690.0742	1.6447848
1692.0742	133.222805	1692.0742	93.225395	1692.0742	39.99741	1692.0742	0.80911231	1692.0742	0.42006764	1692.0742	1.6492475
1694.0742	133.441017	1694.0742	93.443642	1694.0742	39.997375	1694.0742	0.81511962	1694.0742	0.41982409	1694.0742	1.6547678
1696.0742	133.620086	1696.0742	93.623924	1696.0742	39.996162	1696.0742	0.82059371	1696.0742	0.41930532	1696.0742	1.6592045
1698.0742	133.811741	1698.0742	93.812233	1698.0742	39.999508	1698.0742	0.82662582	1698.0742	0.41899523	1698.0742	1.6646161
1700.0742	134.010994	1700.0742	94.008286	1700.0742	40.002708	1700.0742	0.83241004	1700.0742	0.41851577	1700.0742	1.6694416
1702.0742	134.161304	1702.0742	94.160797	1702.0742	40.000507	1702.0742	0.83813655	1702.0742	0.41816664	1702.0742	1.6744699
1704.0742	134.340305	1704.0742	94.341896	1704.0742	39.998409	1704.0742	0.84424371	1704.0742	0.41778263	1704.0742	1.679809
1706.0742	134.535671	1706.0742	94.535431	1706.0742	40.00024	1706.0742	0.85059583	1706.0742	0.4174118	1706.0742	1.6854193
1708.0742	134.702564	1708.0742	94.703445	1708.0742	39.999119	1708.0742	0.85632503	1708.0742	0.41681397	1708.0742	1.689953
1710.0742	134.852348	1710.0742	94.854637	1710.0742	39.997711	1710.0742	0.86212766	1710.0742	0.41662985	1710.0742	1.6953875
1712.0742	134.990753	1712.0742	94.991913	1712.0742	39.99884	1712.0742	0.86773169	1712.0742	0.41615459	1712.0742	1.7000409
1714.0742	135.194084	1714.0742	95.192879	1714.0742	40.001205	1714.0742	0.87374419	1714.0742	0.41585681	1714.0742	1.7054578
1716.0742	135.373768	1716.0742	95.373474	1716.0742	40.000294	1716.0742	0.8793301	1716.0742	0.41521364	1716.0742	1.7097573
1718.0742	135.508007	1718.0742	95.508072	1718.0742	39.999935	1718.0742	0.88540369	1718.0742	0.4149282	1718.0742	1.71526
1720.0742	135.621853	1720.0742	95.624008	1720.0742	39.997845	1720.0742	0.89139867	1720.0742	0.41443491	1720.0742	1.7202685
1722.0742	135.767555	1722.0742	95.769722	1722.0742	39.997833	1722.0742	0.89684528	1722.0742	0.41407245	1722.0742	1.7249901
1724.0742	135.890915	1724.0742	95.889816	1724.0742	40.001099	1724.0742	0.9028334	1724.0742	0.41380343	1724.0742	1.7304401
1726.0742	136.039288	1726.0742	96.039383	1726.0742	39.999905	1726.0742	0.90848941	1726.0742	0.41337392	1726.0742	1.7352372
1728.0742	136.232887	1728.0742	96.233398	1728.0742	39.999489	1728.0742	0.91419256	1728.0742	0.41277051	1728.0742	1.7397337
1730.0742	136.340015	1730.0742	96.338783	1730.0742	40.001232	1730.0742	0.91943091	1730.0742	0.41251454	1730.0742	1.74446
1732.0742	136.444542	1732.0742	96.446243	1732.0742	39.998299	1732.0742	0.92494583	1732.0742	0.41214788	1732.0742	1.7492416
1734.0742	136.570462	1734.0742	96.572556	1734.0742	39.997906	1734.0742	0.93024302	1734.0742	0.41185889	1734.0742	1.7539607
1736.0742	136.690399	1736.0742	96.68763	1736.0742	40.002769	1736.0742	0.93631494	1736.0742	0.41134968	1736.0742	1.7590142
1738.0742	136.821437	1738.0742	96.820518	1738.0742	40.000919	1738.0742	0.94171363	1738.0742	0.41091335	1738.0742	1.7635403
1740.0742	136.925118	1740.0742	96.928322	1740.0742	39.996796	1740.0742	0.946742	1740.0742	0.4105933	1740.0742	1.7679285
1742.0742	137.05651	1742.0742	97.056747	1742.0742	39.999763	1742.0742	0.9522177	1742.0742	0.41016611	1742.0742	1.77255
1744.0742	137.155285	1744.0742	97.154709	1744.0742	40.000576	1744.0742	0.95768523	1744.0742	0.40978244	1744.0742	1.7772502
1746.0742	137.275093	1746.0742	97.270599	1746.0742	40.004494	1746.0742	0.96264768	1746.0742	0.40928596	1746.0742	1.7812196
1748.0742	137.395206	1748.0742	97.396553	1748.0742	39.998653	1748.0742	0.96810794	1748.0742	0.40897593	1748.0742	1.7860599
1750.0742	137.538521	1750.0742	97.53846	1750.0742	40.000061	1750.0742	0.97332609	1750.0742	0.40854946	1750.0742	1.7904249
1752.0742	137.613979	1752.0742	97.612938	1752.0742	40.001041	1752.0742	0.97843099	1752.0742	0.40819579	1752.0742	1.7948225
1754.0742	137.75581	1754.0742	97.754738	1754.0742	40.001072	1754.0742	0.98416907	1754.0742	0.40772209	1754.0742	1.7996132
1756.0742	137.888683	1756.0742	97.88739	1756.0742	40.001293	1756.0742	0.98941529	1756.0742	0.40730396	1756.0742	1.8040233
1758.0742	137.975754	1758.0742	97.974228	1758.0742	40.001526	1758.0742	0.99432385	1758.0742	0.40683505	1758.0742	1.807994
1760.0742	138.041706	1760.0742	98.042282	1760.0742	39.999424	1760.0742	0.99955553	1760.0742	0.40643805	1760.0742	1.8124316
1762.0742	138.162719	1762.0742	98.163162	1762.0742	39.999557	1762.0742	1.0046276	1762.0742	0.40632403	1762.0742	1.8172755
1764.0742	138.210331	1764.0742	98.209778	1764.0742	40.000553	1764.0742	1.0095158	1764.0742	0.40576118	1764.0742	1.8210381
1766.0742	138.329498	1766.0742	98.329651	1766.0742	39.999847	1766.0742	1.0146433	1766.0742	0.40538725	1766.0742	1.825418
1768.0742	138.409389	1768.0742	98.41082	1768.0742	39.998569	1768.0742	1.0194478	1768.0742	0.40506661	1768.0742	1.829581
1770.0742	138.519165	1770.0742	98.519859	1770.0742	39.999306	1770.0742	1.02456	1770.0742	0.40456271	1770.0742	1.8336855
1772.0742	138.614598	1772.0742	98.614922	1772.0742	39.999676	1772.0742	1.0297964	1772.0742	0.40400797	1772.0742	1.8378124
1774.0742	138.722222	1774.0742	98.723183	1774.0742	39.999039	1774.0742	1.0345432	1774.0742	0.4036583	1774.0742	1.8418599
1776.0742	138.796581	1776.0742	98.796722	1776.0742	39.999859	1776.0742	1.0393418	1776.0742	0.40325198	1776.0742	1.8458458
1778.0742	138.875336	1778.0742	98.874573	1778.0742	40.000763	1778.0742	1.0440989	1778.0742	0.4029384	1778.0742	1.8499756
1780.0742	138.980339	1780.0742	98.979874	1780.0742	40.000465	1780.0742	1.0490146	1780.0742	0.40254065	1780.0742	1.8540959
1782.0742	139.072021	1782.0742	99.070808	1782.0742	40.001213	1782.0742	1.0538192	1782.0742	0.40220395	1782.0742	1.858227
1784.0742	139.158512	1784.0742	99.159172	1784.0742	39.99934	1784.0742	1.0583383	1784.0742	0.40171155	1784.0742	1.8617616
1786.0742	139.230743	1786.0742	99.232269	1786.0742	39.998474	1786.0742	1.0633487	1786.0742	0.4011839	1786.0742	1.8657165
1788.0742	139.328613	1788.0742	99.330322	1788.0742	39.998291	1788.0742	1.067796	1788.0742	0.40088612	1788.0742	1.8695682
1790.0742	139.400356	1790.0742	99.40155	1790.0742	39.998806	1790.0742	1.0724943	1790.0742	0.40052468	1790.0742	1.8735436
1792.0742	139.427719	1792.0742	99.429611	1792.0742	39.998108	1792.0742	1.0773215	1792.0742	0.40003127	1792.0742	1.8773841
1794.0742	139.50085	1794.0742	99.502258	1794.0742	39.998592	1794.0742	1.0819501	1794.0742	0.3997936	1794.0742	1.8815372
1796.0742	139.620999	1796.0742	99.621895	1796.0742	39.999104	1796.0742	1.0865595	1796.0742	0.39938068	1796.0742	1.885321
1798.0742	139.686966	1798.0742	99.68544	1798.0742	40.001526	1798.0742	1.0911103	1798.0742	0.39899409	1798.0742	1.8890984
1800.0742	139.773468	1800.0742	99.776794	1800.0742	39.996674	1800.0742	1.0956807	1800.0742	0.39859572	1800.0742	1.8928721
1802.0742	139.838237	1802.0742	99.84024	1802.0742	39.997997	1802.0742	1.100163	1802.0742	0.39820853	1802.0742	1.89658
1804.0742	139.950867	1804.0742	99.948647	1804.0742	40.00222	1804.0742	1.1048045	1804.0742	0.39777485	1804.0742	1.9003543
1806.0742	139.96119	1806.0742	99.961159	1806.0742	40.000031	1806.0742	1.1092228	1806.0742	0.39728248	1806.0742	1.9037876
1808.0742	140.001282	1808.0742	99.998268	1808.0742	40.003014	1808.0742	1.1134566	1808.0742	0.39696088	1808.0742	1.9073784
1810.0742	140.0928	1810.0742	100.0942	1810.0742	39.9986	1810.0742	1.1175891	1810.0742	0.39643645	1810.0742	1.910462
1812.0742	140.20565	1812.0742	100.20457	1812.0742	40.00108	1812.0742	1.1225672	1812.0742	0.3961322	1812.0742	1.9148316
1814.0742	140.230277	1814.0742	100.2307	1814.0742	39.999577	1814.0742	1.126775	1814.0742	0.3956778	1814.0742	1.9181308
1816.0742	140.284747	1816.0742	100.28453	1816.0742	40.000217	1816.0742	1.1308795	1816.0742	0.39526528	1816.0742	1.9214101
1818.0742	140.28595	1818.0742	100.28563	1818.0742	40.00032	1818.0742	1.1350821	1818.0742	0.39487922	1818.0742	1.9248407
1820.0742	140.278919	1820.0742	100.27853	1820.0742	40.000389	1820.0742	1.1389028	1820.0742	0.39463151	1820.0742	1.9281659
